id,label,split,rating,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
1367,0,train,5.0,52,3,0,10,3,0,8.96076923076923,1
1368,0,train,5.0,21,2,1,5,3,0,-2.20785714285714,1
1369,1,train,5.0,19,1,1,5,1,0,5.670526315789477,1
1370,1,train,5.0,9,0,0,1,1,0,6.619999999999997,1
1371,0,train,5.0,41,0,1,9,3,0,4.358211382113819,1
1372,0,train,5.0,174,12,5,29,9,0,4.918965517241379,1
1373,1,train,5.0,17,2,1,5,0,0,8.126470588235293,1
1374,0,train,4.0,42,3,2,4,8,0,7.818571428571428,0
1375,1,train,5.0,19,0,0,2,3,0,4.1431578947368415,1
1376,1,train,5.0,120,4,2,21,12,0,10.90325,1
1377,1,train,5.0,44,3,0,9,2,0,4.408636363636365,1
1378,0,train,5.0,31,3,0,3,2,0,3.0329032258064537,1
1379,1,train,5.0,8,0,0,2,2,0,7.297499999999999,1
1380,0,train,1.0,230,13,6,54,13,0,6.890942028985506,1
1381,0,train,5.0,16,1,1,3,2,0,3.470625000000002,1
1382,0,train,1.0,45,1,2,6,1,0,3.34,1
1383,1,train,5.0,17,1,0,3,0,0,4.153529411764708,1
1384,0,train,4.0,327,15,18,73,21,1,3.0046381243628986,0
1385,1,train,5.0,20,1,1,3,3,0,8.061999999999998,1
1386,1,train,3.0,59,2,2,16,5,0,6.94042372881356,0
1387,1,train,5.0,36,2,1,8,5,0,6.017500000000002,1
1388,1,train,2.0,115,8,6,24,11,0,10.302521739130434,0
1389,1,train,5.0,12,0,0,2,1,0,5.372499999999999,1
1390,1,train,5.0,35,1,1,7,3,0,6.607619047619046,1
1391,0,train,5.0,35,2,0,5,4,1,3.803571428571427,1
1392,0,train,5.0,49,3,1,10,5,0,5.072959183673468,1
1393,0,train,2.0,110,5,7,22,9,0,2.41,0
1394,0,train,2.0,130,6,1,25,9,0,5.68291452991453,0
1395,0,train,4.0,39,1,2,7,5,0,4.876153846153844,0
1396,1,train,4.0,22,0,1,5,1,0,8.41,0
1397,0,train,3.0,104,4,7,27,6,0,3.142489316239317,0
1398,1,train,5.0,33,1,0,9,6,0,7.515454545454546,1
1399,0,train,4.0,26,0,0,6,1,0,2.2867948717948714,0
1400,0,train,5.0,143,5,1,23,14,1,7.561227661227662,1
1401,0,train,5.0,20,2,1,3,2,0,0.9969999999999999,1
1402,1,train,4.0,130,5,5,24,15,0,5.136461538461539,0
1403,0,train,5.0,11,3,0,2,2,0,0.34090909090908994,1
1404,0,train,3.0,49,2,1,9,1,0,7.306870748299318,0
1405,1,train,5.0,24,1,1,6,1,0,9.213750000000001,1
1406,0,train,2.0,28,1,3,8,3,0,10.737142857142857,0
1407,0,train,1.0,65,0,2,17,6,1,10.996871794871794,1
1408,0,train,5.0,182,12,6,32,15,1,0.6936645962732904,1
1409,1,train,4.0,48,2,1,9,7,0,6.353749999999998,0
1410,0,train,4.0,128,7,4,15,11,0,2.7346874999999997,0
1411,1,train,3.0,55,2,1,13,4,0,9.23139393939394,0
1412,1,train,5.0,127,9,3,23,14,1,10.14435695538058,1
1413,0,train,5.0,30,0,1,4,4,0,7.1080000000000005,1
1414,0,train,5.0,20,0,0,3,4,0,9.765,1
1415,1,train,5.0,12,0,1,3,1,0,3.8024999999999984,1
1416,0,train,1.0,87,2,11,20,2,0,2.1625615763546833,1
1417,1,train,5.0,48,4,1,9,8,0,6.059374999999999,1
1418,0,train,2.0,86,5,4,15,7,0,2.894534883720933,0
1419,0,train,5.0,51,1,3,9,7,0,4.615294117647057,1
1420,0,train,5.0,32,0,1,4,3,0,11.643750000000004,1
1421,1,train,5.0,112,8,4,23,10,1,8.269642857142859,1
1422,1,train,4.0,17,0,0,4,0,0,6.741176470588236,0
1423,0,train,5.0,10,0,0,2,0,0,9.004000000000001,1
1424,1,train,4.0,17,0,1,3,0,0,8.126470588235293,0
1425,1,train,5.0,62,1,1,11,9,0,4.399892473118278,1
1426,0,train,5.0,39,4,2,6,3,0,2.8888461538461527,1
1427,0,train,2.0,108,5,5,18,5,0,3.46222222222222,0
1428,0,train,4.0,23,1,0,3,6,0,4.17586956521739,0
1429,1,train,5.0,36,2,1,7,4,0,4.587499999999999,1
1430,1,train,5.0,62,2,1,7,9,0,7.666935483870969,1
1431,1,train,3.0,56,2,2,11,7,0,6.008035714285715,0
1432,0,train,5.0,60,6,2,12,4,0,3.026,1
1433,0,train,4.0,71,7,1,14,12,0,16.68577464788732,0
1434,0,train,1.0,247,11,6,43,23,0,8.255762483130901,1
1435,1,train,2.0,109,5,2,17,12,0,10.21128440366973,0
1436,1,train,3.0,96,4,2,19,14,0,4.757767857142859,0
1437,0,train,1.0,124,1,7,30,10,1,9.490591397849464,1
1438,0,train,1.0,27,3,2,4,1,0,-1.6572222222222202,1
1439,1,train,5.0,87,5,3,17,9,0,10.342241379310344,1
1440,0,train,4.0,200,10,9,49,17,1,5.871657142857142,0
1441,1,train,4.0,46,1,2,11,8,0,6.714927536231887,0
1442,0,train,5.0,33,0,2,6,7,0,6.47818181818182,1
1443,0,train,4.0,73,4,6,19,1,0,0.20278538812785385,0
1444,1,train,5.0,15,0,0,3,3,0,2.7300000000000004,1
1445,0,train,5.0,11,0,1,2,1,0,5.47909090909091,1
1446,1,train,5.0,24,1,2,4,1,0,2.821249999999999,1
1447,1,train,5.0,109,6,6,19,11,0,6.189567496723459,1
1448,1,train,4.0,23,1,0,3,3,0,6.231739130434782,0
1449,1,train,5.0,48,1,1,6,5,0,1.6062499999999993,1
1450,1,train,5.0,29,2,1,6,1,0,12.559655172413791,1
1451,0,train,5.0,171,9,3,30,16,0,9.529780701754387,1
1452,1,train,5.0,124,6,6,25,7,0,9.22470430107527,1
1453,1,train,5.0,44,1,1,9,5,0,7.2988636363636346,1
1454,0,train,5.0,61,1,2,13,5,0,9.661420765027323,1
1455,0,train,5.0,76,8,3,15,7,0,5.050789473684212,1
1456,1,train,4.0,123,7,6,25,12,1,8.464146341463415,0
1457,1,train,2.0,35,2,2,7,2,0,5.396476190476189,0
1458,0,train,5.0,276,19,13,64,26,0,4.997397025171626,1
1459,1,train,5.0,25,2,1,4,3,0,4.790399999999998,1
1460,0,train,4.0,220,3,3,50,23,2,14.815603896103894,0
1461,0,train,5.0,13,1,0,1,3,0,2.4607692307692304,1
1462,0,train,1.0,131,1,0,26,13,0,8.99630316248637,1
1463,1,train,4.0,20,1,1,2,3,0,1.939,0
1464,1,train,5.0,38,1,0,5,7,0,6.470175438596488,1
1465,1,train,4.0,78,3,3,14,11,0,6.446153846153845,0
1466,0,train,4.0,305,15,11,58,32,0,9.893447306791568,0
1467,1,train,5.0,115,4,6,23,13,0,8.368372670807453,1
1468,1,train,4.0,12,0,0,1,1,0,3.017500000000002,0
1469,0,train,5.0,238,15,8,29,24,1,9.890534759358289,1
1470,0,train,3.0,85,0,6,18,6,0,3.27427450980392,0
1471,0,train,2.0,43,1,2,10,1,0,3.572093023255814,0
1472,0,train,5.0,18,3,1,4,0,0,0.8633333333333333,1
1473,1,train,1.0,25,0,1,5,2,0,1.9534666666666674,1
1474,1,train,3.0,37,0,1,9,7,0,5.35882882882883,0
1475,1,train,1.0,125,6,6,22,10,1,6.6166599999999995,1
1476,0,train,5.0,81,0,0,13,10,0,4.043703703703702,1
1477,1,train,5.0,44,1,1,11,4,0,4.408636363636365,1
1478,1,train,5.0,72,4,3,19,5,0,6.933333333333334,1
1479,0,train,5.0,15,0,1,3,2,0,4.300000000000001,1
1480,1,train,5.0,106,5,2,21,12,0,7.309748427672957,1
1481,0,train,3.0,107,4,6,20,11,2,3.92668743509865,0
1482,0,train,3.0,63,7,3,14,3,0,3.3411904761904765,0
1483,1,train,1.0,28,2,1,7,2,0,2.581309523809523,1
1484,1,train,4.0,34,1,1,5,6,0,5.708725490196077,0
1485,0,train,5.0,51,0,0,2,6,0,3.9876470588235335,1
1486,1,train,5.0,20,0,1,4,3,0,7.101833333333332,1
1487,0,train,5.0,32,2,1,8,3,0,2.596145833333331,1
1488,0,train,5.0,223,14,6,40,15,0,4.292232711824404,1
1489,0,train,1.0,23,1,0,7,0,0,1.3169565217391295,1
1490,1,train,5.0,16,0,1,3,2,0,8.353750000000002,1
1491,0,train,4.0,34,0,4,6,2,0,1.3829411764705881,0
1492,1,train,3.0,136,7,2,25,23,0,10.371053921568631,0
1493,0,train,5.0,268,27,11,56,24,1,5.60869622475856,1
1494,0,train,5.0,17,1,2,5,0,0,-0.03372549019607973,1
1495,1,train,5.0,24,1,1,7,2,0,4.587500000000002,1
1496,1,train,4.0,27,1,2,6,3,0,7.300000000000001,0
1497,1,train,5.0,9,1,0,1,2,0,6.619999999999997,1
1498,0,train,5.0,170,14,2,30,16,0,6.8797058823529404,1
1499,1,train,5.0,54,2,2,12,6,0,5.032222222222224,1
1500,1,train,2.0,88,2,2,16,10,1,8.511477272727273,0
1501,1,train,5.0,17,0,0,2,4,0,11.174117647058821,1
1502,1,train,5.0,38,4,2,6,3,0,4.734912280701753,1
1503,1,train,5.0,79,8,1,17,7,0,7.761962025316457,1
1504,1,train,5.0,16,1,0,3,2,0,5.998750000000001,1
1505,1,train,5.0,44,1,0,13,4,0,8.489924242424241,1
1506,1,train,4.0,9,0,0,2,2,0,8.189999999999998,0
1507,1,train,5.0,10,1,0,3,0,0,5.707000000000001,1
1508,0,train,5.0,123,2,5,25,14,0,2.1137804878048776,1
1509,1,train,5.0,19,0,0,2,5,0,5.630526315789474,1
1510,0,train,3.0,92,3,4,15,7,0,7.326739130434781,0
1511,0,train,5.0,22,1,2,7,1,0,2.6959090909090904,1
1512,1,train,1.0,108,4,6,25,11,1,8.046230158730161,1
1513,1,train,5.0,21,0,0,4,3,0,5.127142857142857,1
1514,1,train,5.0,12,0,1,2,2,0,4.587500000000002,1
1515,0,train,5.0,24,1,0,2,0,0,10.278749999999999,1
1516,0,train,4.0,23,2,0,6,2,0,3.569565217391304,0
1517,0,train,2.0,244,8,5,35,28,1,9.893060109289614,0
1518,1,train,4.0,114,4,4,22,10,0,5.1893859649122795,0
1519,0,train,1.0,29,1,2,6,1,0,0.13195402298850567,1
1520,1,train,4.0,122,7,4,20,19,0,8.55649882903981,0
1521,1,train,5.0,53,2,2,9,5,0,5.0205660377358505,1
1522,1,train,3.0,115,5,3,19,12,0,7.958807453416149,0
1523,0,train,5.0,25,2,1,4,0,0,3.66,1
1524,1,train,5.0,21,2,0,4,5,0,6.024285714285714,1
1525,1,train,2.0,67,2,4,16,10,0,5.313184079601989,0
1526,1,train,4.0,39,1,0,5,5,0,6.92923076923077,0
1527,1,train,5.0,9,0,0,2,1,0,5.573333333333334,1
1528,0,train,4.0,13,0,1,1,3,0,1.0223076923076917,0
1529,0,train,2.0,62,2,3,14,6,0,7.818870967741937,0
1530,1,train,4.0,10,1,0,2,0,0,5.236000000000001,0
1531,0,train,5.0,53,2,2,12,3,0,6.86540880503145,1
1532,1,train,5.0,109,5,5,21,11,0,5.8451681957186565,1
1533,1,train,4.0,109,9,3,25,11,0,8.958165137614678,0
1534,0,train,3.0,125,9,7,31,10,0,7.826666666666668,0
1535,1,train,5.0,125,6,8,24,9,0,8.165786666666662,1
1536,0,train,1.0,153,1,3,24,20,0,8.865294117647057,1
1537,1,train,4.0,125,5,4,27,10,1,11.2288,0
1538,1,train,4.0,128,5,3,26,26,0,6.569765625000002,0
1539,1,train,5.0,85,4,3,10,9,0,7.849411764705884,1
1540,1,train,5.0,111,4,6,20,13,0,7.975405405405407,1
1541,0,train,5.0,22,2,0,4,3,0,1.4445454545454552,1
1542,1,train,4.0,121,5,7,17,19,0,7.2595513577331765,0
1543,1,train,5.0,57,4,2,9,11,0,5.939736842105265,1
1544,0,train,5.0,83,7,1,20,7,0,5.596506024096385,1
1545,0,train,4.0,73,5,2,18,3,0,8.995981735159816,0
1546,0,train,2.0,85,4,3,17,9,0,5.688352941176472,0
1547,0,train,5.0,49,1,1,9,6,0,12.447551020408163,1
1548,0,train,5.0,12,1,0,2,2,0,3.942499999999999,1
1549,1,train,4.0,24,2,1,5,3,0,3.41,0
1550,0,train,5.0,30,3,0,5,1,0,3.811,1
1551,0,train,5.0,20,1,1,5,1,0,2.1744999999999983,1
1552,1,train,1.0,128,8,4,21,12,0,10.468463541666665,1
1553,1,train,1.0,112,7,3,25,17,0,8.059375,1
1554,1,train,5.0,19,0,1,3,1,0,4.678947368421053,1
1555,0,train,5.0,39,7,2,9,1,0,0.11115384615384727,1
1556,0,train,5.0,71,4,2,14,4,0,5.621619718309859,1
1557,1,train,4.0,136,10,2,29,11,1,10.128627450980389,0
1558,1,train,5.0,34,1,1,6,2,0,2.9381372549019638,1
1559,0,train,5.0,28,0,3,8,6,0,2.606071428571429,1
1560,1,train,5.0,21,1,2,4,1,0,2.884285714285717,1
1561,0,train,5.0,12,0,0,2,5,0,6.297500000000003,1
1562,0,train,5.0,18,1,0,2,3,0,0.8633333333333333,1
1563,0,train,5.0,76,2,3,9,4,1,9.766798245614034,1
1564,0,train,5.0,13,1,0,1,1,0,-0.06461538461538296,1
1565,1,train,1.0,19,0,1,4,0,0,9.884736842105266,1
1566,0,train,5.0,42,1,0,6,4,0,8.67142857142857,1
1567,0,train,3.0,34,1,2,8,3,0,0.5831372549019598,0
1568,1,train,1.0,10,0,0,2,1,0,7.591000000000001,1
1569,0,train,4.0,67,4,8,18,4,0,3.5476119402985056,0
1570,0,train,5.0,38,2,0,8,4,0,2.5734210526315806,1
1571,1,train,5.0,89,4,2,13,10,0,7.259951845906901,1
1572,0,train,3.0,28,2,2,6,2,0,1.5720238095238095,0
1573,1,train,5.0,56,4,1,10,7,0,5.755714285714287,1
1574,0,train,5.0,11,0,0,4,1,0,3.7663636363636357,1
1575,1,train,4.0,60,3,1,9,6,0,9.137,0
1576,0,train,5.0,50,2,6,10,5,0,-0.7927999999999997,1
1577,1,train,5.0,28,2,0,6,3,0,3.422380952380955,1
1578,1,train,4.0,113,4,2,16,14,0,11.794424778761062,0
1579,0,train,5.0,64,8,1,14,3,0,7.340729166666669,1
1580,1,train,5.0,19,1,1,2,2,0,4.678947368421053,1
1581,1,train,5.0,25,1,1,5,4,0,9.3448,1
1582,1,train,5.0,30,1,0,4,6,0,6.6370000000000005,1
1583,1,train,3.0,10,0,0,2,2,0,2.41,0
1584,1,train,1.0,14,1,0,2,3,0,5.082857142857144,1
1585,1,train,3.0,12,1,0,3,0,0,4.587500000000002,0
1586,0,train,5.0,44,2,2,12,3,1,8.838181818181816,1
1587,1,train,5.0,49,1,1,5,7,0,6.130306122448978,1
1588,1,train,5.0,57,4,5,10,5,0,7.075263157894735,1
1589,0,train,5.0,281,13,3,65,22,1,5.440043960644758,1
1590,1,train,4.0,119,4,4,26,14,0,8.197422969187677,0
1591,1,train,2.0,109,6,4,23,13,0,7.660030581039756,0
1592,0,train,5.0,34,2,1,8,3,0,5.016078431372552,1
1593,0,train,5.0,36,1,2,9,3,0,6.750833333333333,1
1594,0,train,2.0,68,0,0,12,6,0,7.226029411764706,0
1595,1,train,5.0,13,1,0,4,0,0,4.272307692307692,1
1596,1,train,5.0,26,1,1,7,2,0,4.460641025641024,1
1597,1,train,5.0,41,1,2,9,5,0,7.919430894308942,1
1598,0,train,5.0,125,9,1,19,13,1,5.509611428571432,1
1599,0,train,5.0,350,15,5,75,20,0,9.277514285714286,1
1600,0,train,5.0,39,2,4,7,5,0,-2.9169230769230765,1
1601,1,train,5.0,16,1,1,3,2,0,8.648125,1
1602,0,train,4.0,218,10,9,41,20,0,6.572413549753001,0
1603,1,train,5.0,13,0,1,3,1,0,10.793846153846154,1
1604,0,train,5.0,28,1,0,7,2,0,3.769642857142859,1
1605,0,train,2.0,291,7,6,55,24,0,13.206288659793813,0
1606,1,train,5.0,100,5,2,15,11,0,9.3411,1
1607,1,train,5.0,60,2,1,9,9,0,6.942499999999999,1
1608,1,train,4.0,114,4,3,19,10,0,7.866541353383457,0
1609,0,train,5.0,175,10,13,43,20,1,3.024711111111113,1
1610,1,train,1.0,106,1,5,18,11,1,5.787190775681346,1
1611,0,train,1.0,205,21,8,39,10,0,7.118767184035477,1
1612,0,train,5.0,70,2,1,16,6,0,4.563142857142857,1
1613,0,train,5.0,28,0,1,4,2,0,-0.6310714285714276,1
1614,0,train,1.0,21,0,2,5,0,0,8.35857142857143,1
1615,1,train,5.0,9,0,0,1,2,0,1.9100000000000001,1
1616,1,train,3.0,116,5,4,25,13,0,7.726321839080462,0
1617,1,train,5.0,16,1,0,2,3,0,1.4100000000000001,1
1618,1,train,3.0,19,1,0,4,2,0,5.382631578947368,0
1619,0,train,2.0,14,0,2,3,1,0,1.5828571428571436,0
1620,0,train,5.0,124,8,3,24,14,1,5.894211469534049,1
1621,0,train,5.0,12,1,0,2,0,0,5.765000000000001,1
1622,1,train,5.0,109,3,5,19,9,0,5.973512450851899,1
1623,0,train,5.0,10,0,0,0,4,0,12.301000000000002,1
1624,1,train,5.0,10,0,0,1,3,0,6.649000000000001,1
1625,1,train,3.0,109,4,4,25,16,0,8.005718654434247,0
1626,0,train,5.0,36,3,2,8,4,0,3.671666666666667,1
1627,0,train,5.0,10,1,0,3,2,0,0.8520000000000003,1
1628,1,train,5.0,103,4,6,17,9,0,5.95607489597781,1
1629,0,train,3.0,222,13,12,36,9,0,3.8904885654885675,0
1630,1,train,5.0,116,8,5,23,10,0,7.320287356321835,1
1631,1,train,5.0,67,4,2,13,6,0,4.961691542288559,1
1632,1,train,2.0,12,0,0,2,3,0,5.765000000000001,0
1633,1,train,3.0,117,8,8,29,14,0,6.330732600732599,0
1634,1,train,5.0,16,2,1,5,1,0,6.881875000000001,1
1635,0,train,5.0,11,2,0,4,0,0,2.0536363636363646,1
1636,1,train,5.0,112,6,1,21,12,0,8.269642857142859,1
1637,0,train,5.0,15,1,2,2,3,0,-0.7240000000000002,1
1638,0,train,3.0,84,4,5,19,9,0,4.85857142857143,0
1639,0,train,2.0,64,1,2,17,6,0,4.262834821428569,0
1640,0,train,5.0,32,1,1,4,2,0,12.0853125,1
1641,0,train,5.0,290,7,8,51,32,4,6.979218390804597,1
1642,1,train,5.0,40,1,1,7,4,0,3.234250000000003,1
1643,1,train,3.0,123,5,7,29,8,0,8.425853658536585,0
1644,0,train,4.0,20,1,2,3,0,0,-0.18049999999999855,0
1645,0,train,5.0,17,3,0,2,0,0,8.403529411764708,1
1646,1,train,4.0,14,0,0,2,2,0,7.774285714285714,0
1647,0,train,1.0,311,10,18,67,28,1,10.137625172255397,1
1648,1,train,1.0,111,4,2,22,9,0,7.672355212355214,1
1649,1,train,4.0,29,3,0,6,5,0,8.882758620689657,0
1650,0,train,4.0,26,1,2,6,4,0,0.2941025641025625,0
1651,1,train,2.0,125,10,6,23,13,0,9.258506666666669,0
1652,0,train,2.0,42,0,1,8,6,0,7.550000000000001,0
1653,1,train,4.0,48,0,1,5,10,0,5.17625,0
1654,1,train,1.0,9,1,0,1,1,0,1.3866666666666667,1
1655,0,train,5.0,102,6,5,22,9,0,6.187058823529412,1
1656,1,train,5.0,43,1,3,7,7,0,4.88651162790698,1
1657,0,train,1.0,13,0,0,3,1,0,3.9207692307692312,1
1658,0,train,5.0,15,1,0,2,2,0,8.992,1
1659,0,train,5.0,14,2,0,2,1,0,3.9378571428571405,1
1660,1,train,5.0,47,1,2,5,7,0,6.218723404255318,1
1661,0,train,4.0,10,0,1,3,2,0,3.8230000000000004,0
1662,1,train,4.0,81,2,3,11,12,0,5.73,0
1663,1,train,5.0,111,11,0,24,10,0,7.466216216216218,1
1664,0,train,5.0,50,6,1,14,1,0,4.424533333333336,1
1665,1,train,1.0,27,1,1,7,2,0,5.2066666666666634,1
1666,0,train,5.0,81,3,4,12,4,0,9.221296296296295,1
1667,1,train,4.0,24,1,1,5,4,0,2.428750000000001,0
1668,1,train,5.0,56,3,3,10,7,0,4.241785714285712,1
1669,0,train,5.0,116,6,3,20,15,0,6.493668582375477,1
1670,1,train,5.0,39,2,1,8,4,0,7.170769230769231,1
1671,0,train,5.0,25,2,1,3,2,0,0.6346666666666678,1
1672,1,train,5.0,40,4,2,8,2,0,3.9407500000000013,1
1673,0,train,5.0,24,1,1,4,4,0,4.195,1
1674,1,train,1.0,32,0,2,7,2,0,3.470625000000002,1
1675,1,train,5.0,88,5,2,16,8,0,6.509583333333332,1
1676,0,train,1.0,29,5,0,6,2,1,10.285862068965518,1
1677,0,train,5.0,35,1,1,6,2,0,4.454476190476189,1
1678,0,train,5.0,29,0,2,7,2,0,3.7960344827586177,1
1679,0,train,5.0,14,1,0,3,2,0,2.592142857142857,1
1680,1,train,4.0,28,1,1,7,4,0,5.419285714285714,0
1681,0,train,5.0,32,2,2,5,4,0,0.6740625000000016,1
1682,1,train,5.0,41,3,3,8,4,0,3.224268292682929,1
1683,1,train,4.0,109,2,3,18,12,0,8.610672782874616,0
1684,1,train,2.0,130,6,4,28,13,1,5.317615384615387,0
1685,1,train,2.0,50,4,3,11,4,0,4.330333333333336,0
1686,0,train,5.0,78,6,0,15,2,1,6.133461538461539,1
1687,1,train,5.0,133,6,6,25,11,0,9.980701754385969,1
1688,0,train,4.0,158,3,4,23,16,0,7.940822784810127,0
1689,1,train,3.0,102,7,5,18,14,0,6.371764705882352,0
1690,1,train,5.0,117,6,6,27,10,1,5.3243223443223435,1
1691,0,train,5.0,44,3,1,8,3,0,7.3124242424242425,1
1692,1,train,5.0,60,4,1,10,4,0,4.352,1
1693,1,train,1.0,115,6,4,18,10,1,5.58045652173913,1
1694,1,train,5.0,28,1,1,4,2,0,5.419285714285714,1
1695,0,train,3.0,11,0,0,3,2,0,2.0536363636363646,0
1696,1,train,5.0,54,4,1,10,7,0,4.945,1
1697,1,train,5.0,59,6,3,13,5,0,5.3057627118644035,1
1698,1,train,5.0,75,4,5,13,5,0,6.982400000000002,1
1699,1,train,5.0,15,0,0,2,1,0,3.968,1
1700,1,train,5.0,22,0,1,6,1,0,1.076666666666668,1
1701,0,train,4.0,25,0,3,5,1,1,10.2868,0
1702,0,train,1.0,131,8,11,36,8,0,4.472052586938087,1
1703,1,train,5.0,96,6,5,18,5,0,5.41,1
1704,1,train,3.0,81,1,5,20,11,0,3.869259259259259,0
1705,1,train,1.0,23,2,0,6,2,0,2.881594202898551,1
1706,0,train,5.0,41,5,6,9,2,0,3.8690243902439008,1
1707,1,train,3.0,54,3,3,9,8,0,1.8505555555555588,0
1708,1,train,5.0,113,7,3,18,13,0,7.898950695322377,1
1709,1,train,1.0,50,3,2,10,6,0,2.2216000000000022,1
1710,1,train,5.0,23,1,0,3,1,0,3.569565217391304,1
1711,1,train,3.0,53,2,3,12,5,0,5.176918238993714,0
1712,1,train,5.0,49,2,2,8,7,0,4.880714285714287,1
1713,0,train,4.0,14,1,1,1,2,0,-0.09928571428571331,0
1714,0,train,5.0,34,2,0,7,1,0,1.8299019607843157,1
1715,1,train,4.0,59,2,4,11,6,0,8.201299435028247,0
1716,0,train,3.0,176,8,3,31,20,0,2.158288770053474,0
1717,1,train,5.0,14,1,0,2,3,0,10.129285714285714,1
1718,1,train,5.0,66,8,1,13,5,0,6.293636363636367,1
1719,1,train,2.0,124,7,7,27,8,0,6.87488479262673,0
1720,0,train,4.0,30,2,2,8,2,0,3.200999999999997,0
1721,0,train,4.0,17,3,2,6,2,0,-0.002352941176472001,0
1722,1,train,5.0,45,3,1,9,5,0,6.803000000000001,1
1723,1,train,5.0,54,3,2,8,6,0,6.253333333333334,1
1724,1,train,5.0,24,1,1,5,2,0,8.625,1
1725,1,train,5.0,11,0,0,2,2,0,8.904545454545456,1
1726,1,train,1.0,27,2,0,7,3,0,2.9566666666666634,1
1727,0,train,1.0,43,4,3,12,1,0,1.2515116279069751,1
1728,1,train,3.0,120,4,4,23,17,0,9.17625,0
1729,0,train,5.0,88,6,0,12,9,0,5.425568181818182,1
1730,0,train,5.0,352,28,16,72,22,0,7.10749368686869,1
1731,1,train,5.0,67,4,3,14,9,0,6.429850746268656,1
1732,1,train,5.0,40,1,2,6,3,0,3.7052499999999995,1
1733,1,train,5.0,24,1,1,5,3,0,5.923750000000002,1
1734,0,train,4.0,50,2,4,10,2,0,4.989733333333334,0
1735,0,train,3.0,44,1,0,8,7,0,21.229772727272724,0
1736,0,train,5.0,146,5,7,29,13,0,6.147876712328767,1
1737,0,train,4.0,40,6,1,7,2,1,6.232500000000002,0
1738,1,train,4.0,83,1,4,18,8,0,6.617951807228916,0
1739,1,train,5.0,22,0,1,4,3,0,8.19590909090909,1
1740,1,train,4.0,59,2,4,12,11,0,3.230169491525423,0
1741,0,train,5.0,148,4,11,32,11,0,6.15081081081081,1
1742,0,train,5.0,11,0,0,0,3,0,8.205000000000002,1
1743,0,train,5.0,10,1,0,2,2,0,6.177999999999997,1
1744,1,train,5.0,43,1,2,7,5,0,1.9087209302325583,1
1745,0,train,5.0,38,6,1,7,4,0,7.901578947368421,1
1746,0,train,5.0,22,4,1,5,3,0,1.076666666666668,1
1747,0,train,3.0,59,0,2,15,4,0,5.423644067796612,0
1748,0,train,5.0,71,1,2,13,6,1,4.908028169014088,1
1749,1,train,5.0,20,1,0,4,3,0,5.942499999999999,1
1750,1,train,5.0,22,0,0,5,2,0,6.763636363636362,1
1751,1,train,4.0,134,6,7,30,19,0,9.103905472636818,0
1752,0,train,2.0,16,1,2,6,0,0,4.232500000000002,0
1753,0,train,4.0,71,6,3,14,8,0,3.326666666666668,0
1754,0,train,5.0,41,4,1,8,0,0,2.749918699186992,1
1755,1,train,5.0,17,1,1,2,3,0,8.126470588235293,1
1756,0,train,5.0,163,13,5,36,9,0,1.0771851317214,1
1757,1,train,5.0,20,2,1,3,2,0,8.587500000000002,1
1758,1,train,5.0,22,0,3,7,1,0,4.194545454545455,1
1759,1,train,5.0,121,6,3,22,10,0,9.439386068476978,1
1760,0,train,5.0,35,1,2,9,6,0,3.6690000000000005,1
1761,0,train,4.0,21,2,3,7,1,0,-1.6014285714285705,0
1762,0,train,5.0,46,2,2,11,6,2,2.21478260869565,1
1763,1,train,2.0,16,0,1,4,1,0,5.704374999999999,0
1764,1,train,5.0,32,1,1,8,2,0,4.942499999999999,1
1765,0,train,5.0,21,1,1,5,4,0,8.35857142857143,1
1766,1,train,3.0,123,8,5,27,13,0,9.23,0
1767,0,train,5.0,15,0,0,2,2,0,4.3089999999999975,1
1768,0,train,4.0,77,4,1,20,10,0,2.297445887445889,0
1769,1,train,1.0,21,0,0,6,2,0,6.248571428571427,1
1770,1,train,2.0,128,8,5,22,11,0,10.232544642857142,0
1771,0,train,1.0,217,12,12,63,4,0,4.508847926267283,1
1772,1,train,5.0,26,1,1,6,4,0,8.438846153846157,1
1773,1,train,5.0,19,0,1,4,2,0,9.636842105263156,1
1774,1,train,4.0,82,6,3,18,7,0,8.07987804878049,0
1775,1,train,5.0,124,6,5,23,13,0,8.128352534562211,1
1776,0,train,5.0,10,0,0,1,1,0,9.945999999999998,1
1777,1,train,5.0,24,2,0,3,5,0,7.923750000000002,1
1778,1,train,5.0,35,1,1,7,3,0,6.563714285714287,1
1779,1,train,5.0,122,5,4,21,18,0,12.466885245901643,1
1780,0,train,4.0,74,6,4,16,5,0,8.08846846846847,0
1781,1,train,4.0,45,2,2,11,5,0,3.235333333333333,0
1782,1,train,4.0,53,2,5,12,3,0,3.687547169811321,0
1783,0,train,5.0,71,2,0,16,8,0,7.877112676056338,1
1784,0,train,5.0,31,1,1,4,4,0,1.4216129032258067,1
1785,0,train,5.0,28,2,1,7,2,0,8.110714285714284,1
1786,1,train,5.0,44,1,0,6,4,0,5.265000000000001,1
1787,0,train,5.0,36,1,0,4,7,0,9.41916666666667,1
1788,0,train,5.0,203,12,4,40,11,0,5.124884425918907,1
