id,asin,parent_asin,product,price,average_rating,rating_number,title,rating,helpful_vote,verified_purchase,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
890,B09VGN7DJN,B09VGN7DJN,"BQAA Portable Monitor for Laptop P1 Plus 13.3 Inch Screen Extender Dual Monitor Extender, Rotating FHD 1080P IPS Mobile Display 2 Type-C/HDMI for Windows Mac 13.3-16.5 Inch Notebook Computer",,2.6,25,Positive shopping experience,5,2.0,True,89,10,1,19,10,0,10.173258426966292,1
891,B07TGMC29J,B07TGMC29J,"SAMSUNG 27-Inch CRG5 240Hz Curved Gaming Monitor (LC27RG50FQNXZA) – Computer Monitor, 1920 x 1080p Resolution, 4ms Response Time, G-Sync Compatible, HDMI,Black",379.0,4.7,1273,"Good monitor, bad stand, weird price point--",3,8.0,False,323,4,11,57,36,1,12.850084435688153,0
892,B07GR9VXBF,B0B9J1X1MQ,ASUS ROG Strix XG248Q 23.8” Full HD 1080p 240Hz 1ms Eye Care G-SYNC compatible FreeSync Esports Gaming Monitor with DP dual HDMI,279.0,4.5,333,Not too shabby at all!,5,0.0,True,50,0,1,6,7,0,4.4026666666666685,1
893,B0B3584L8Z,B0BXQ4P7BG,"LG UltraGear UHD 32-Inch Gaming Monitor 32GQ950-B, Nano IPS 1ms (GtG) with ATW, VESA DisplayHDR 1000, NVIDIA G-SYNC, and AMD FreeSync, 144Hz, Black",976.99,4.1,302,Excellent Monitor for Gaming and Work. Geared towards console support,5,19.0,True,564,22,10,101,31,1,6.314550290135394,1
894,B08CVTTNN4,B0BXDZVPQ5,"LG UltraFine UHD 27-Inch 4K UHD 2160p Computer Monitor 27UN850-W, IPS with VESA DisplayHDR 400, AMD FreeSync, and USB-C, White",379.99,4.5,1739,Don't buy used or you'll get scammed,5,1.0,True,107,5,3,22,15,0,6.021268357810413,1
895,B079K3MXWF,B09SJ9192T,"SAMSUNG 23.5” CF396 Curved Computer Monitor, AMD FreeSync for Advanced Gaming, 4ms Response Time, Wide Viewing Angle, Ultra Slim Design, LC24F396FHNXZA, Black",158.0,4.7,24081,Great Monitor for the price,5,0.0,True,5,1,0,1,0,0,0.8520000000000003,1
896,B09ZL3NCJN,B09ZL3NCJN,EVICIV Portable Monitor 17.3 Inch 2K 450cd/㎡ 2560X1440 100% sRGB HDR Lightweight Frameless Computer Monitor with VESA FreeSync Travel Monitor Extender Screen for Laptop PC MacBook Xbox PS5 Phone,269.99,4.4,150,Good customer service resolved my issue,5,0.0,True,16,0,0,4,1,0,4.353750000000002,1
897,B01BX3FCJG,B01BX3FCJG,"LG Neo Blade III FHD 24-Inch Computer Monitor 24MP88HV-S - IPS Display, Silver",213.47,4.5,886,"this is a fine monitor, with excellent colors",3,8.0,True,53,0,1,11,7,0,7.043144654088053,0
898,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,The picture is not good,3,0.0,True,14,0,0,3,1,0,3.4007142857142867,0
899,B00LBANPEG,B00LBANPEG,PowerCost Monitor - BLI 28000ER,,3.3,75,Five Stars,5,0.0,True,2,0,0,1,0,0,0.7650000000000006,1
900,B003FP7OYM,B003FP7OYM,ViewSonic VA2431WM 24-Inch Widescreen LCD Monitor with Speakers,95.0,3.7,278,"""Purdy!"" - The great price is just a ""bonus"".",4,0.0,True,81,5,1,9,8,0,3.777195767195767,0
901,B000BTQPAO,B000BTQPAO,Sylvania 6842PE 42-Inch Flat-Panel EDTV Plasma Monitor,,3.5,73,Very pleased,4,8.0,True,121,2,3,20,9,2,2.9872933884297517,0
902,B07WQ4FXY9,B0B9HZ3NYK,"ASUS TUF Gaming 27"" 2K HDR Gaming Monitor (VG27AQ) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI ,Black",300.0,4.6,7400,backlight bleed,2,1.0,True,96,4,2,21,8,0,5.262812499999999,0
903,B00L3KNOF4,B00L3KNOF4,"Samsung SD850 32"" WQHD (2560x1440) 16:9 Aspect Ratio LED-LitMonitor (LS32D85KTSR/ZA) Titanium Silver/matte Black",,4.4,805,Awesome Monitor,5,1.0,True,53,4,0,13,1,0,4.035,1
904,B088TLQR3K,B088TLQR3K,"KYY Portable Monitor 15.6'' FHD 1080P Portable Laptop Monitor USB C HDMI Gaming Monitor Ultra-Slim IPS Display w/Smart Cover & Speakers, Plug&Play, External Monitor for Laptop PC Phone Mac Xbox PS4",109.99,4.6,3279,"Simple, convenient overall good portable montior",5,0.0,True,50,1,2,10,7,0,4.0367999999999995,1
905,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,Excellent product,5,0.0,True,46,3,2,10,2,0,4.76949275362319,1
906,B07TWGBG3P,B07TWGBG3P,"Newsoul Portable Monitor, 2023 [New Version] 15.6"" IPS HDR 1920X1080 FHD Eye Care Screen USB C Gaming Monitor, Dual Speaker Computer Display HDMI Type-C VESA for Laptop PC MAC Phone w/Smart Case",139.98,4.4,3824,Great picture quality. Easy to use,5,0.0,True,18,3,3,4,1,0,1.9100000000000001,1
907,B01DM28XYM,B08BJXC5PJ,"Acer R221Q bid 21.5-Inch IPS Full HD (1920 x 1080) Display (VGA, DVI & HDMI Ports),Black",199.99,4.5,425,Great monitor with one issue,4,1.0,True,19,1,1,6,2,0,0.42473684210526486,0
908,B093GCL18V,B0BXL2H5PD,"ARZOPA Portable Monitor 17.3 Inch, 1080P FHD HDR IPS Laptop Computer Monitor HDMI USB C External Screen with Dual Speakers for PC Mac Phone Xbox Switch PS5, Smart Cover Included-A1 MAX",188.99,4.4,4108,Highly recommend - great value,5,0.0,True,20,1,0,4,2,0,3.116500000000002,1
909,B005SEZR0G,B005SEZR0G,AOC E1649FWU 16-Inch 1366 x 768 16 ms LED LCD Monitor,,4.0,1295,wanted to like it but...,2,0.0,False,209,19,8,53,17,0,9.494364699627855,0
910,B08V85XBFZ,B0BMPMP8XZ,"LG 24GN600-B UltraGear Gaming Monitor 24"" Full HD (1920 x 1080) IPS Display, 1ms (GtG) Response Time, 144Hz Refresh Rate, AMD FreeSync Premium, HDR10, 3-Side Virtually Borderless Display",149.92,4.7,1893,Excelente producto,5,0.0,True,2,0,0,0,0,0,17.25,1
911,B091GFZNJ5,B0C53GKN98,ARZOPA Portable Monitor 15.6'' FHD 1080P Portable Laptop Monitor IPS Computer External Screen USB C HDMI Display w/Smart Cover for PC MAC Phone Xbox PS5-A1 GAMUT,149.99,4.4,3127,Great production,5,0.0,True,34,2,1,8,3,0,2.0567647058823546,1
912,B00HYZXY4I,B00HYZXY4I,27IN LED IPS 27MP35HQ-B,,4.2,32,Excellent!,5,0.0,False,12,1,0,1,3,0,3.1575000000000024,1
913,B08FWN57DG,B0B3DL8TC9,cocopar Travel Monitor – Upgraded 15.6 Inch 1080P FHD HDR IPS Ultra Slim USB-C Portable Display with Kickstand Dual Type-C Mini HDMI Dual Speakers for Laptop PC Mac Surface Xbox PS4 Switch,199.99,4.8,1814,Makes a world of difference,5,0.0,True,50,6,2,13,6,0,2.152799999999999,1
914,B074JKT894,B074JKT894,LG 34UC80-B 34-Inch 21:9 Curved UltraWide QHD IPS Monitor with USB Quick Charge,,4.5,778,I like the curve on a giant monitor like this,4,1.0,False,181,7,8,34,13,0,5.533184329482669,0
915,B00D601UC8,B00D601UC8,ViewSonic VA2446M-LED 24 Inch Full HD 1080p LED Monitor with DVI and VGA Inputs,125.99,4.5,644,Great monitor very bright!,4,0.0,True,46,1,4,10,4,0,0.1669565217391309,0
916,B0755KJ56W,B0755KJ56W,LG 32MA70HY-P 32-Inch Full HD IPS Monitor with Display Port and HDMI Inputs,,4.5,1276,Missing Part Can't Assembly,1,1.0,True,22,0,0,4,1,0,2.1471212121212133,1
917,B00D78QCYK,B07NK2NW84,"ViewSonic VA2246M-LED 22 Inch Full HD 1080p LED Monitor with DVI and VGA Inputs,Black",159.44,4.5,1128,Nice Monitors. Works perfect for my home office,5,0.0,True,8,1,0,0,1,0,3.53125,1
918,B0B9NNWXVP,B0BTBJWVKC,"MNN Portable Monitor 15.6inch FHD 1080P Laptop Monitor USB C HDMI Gaming Ultra-Slim IPS Display w/Smart Cover & Speakers,HDR Plug&Play, External Monitor for Laptop PC Phone Mac Xbox PS5/PS4 Switch",116.92,4.8,1999,Perfect addition for working while traveling,5,1.0,True,42,3,0,7,2,0,3.557142857142857,1
919,B0B4BCPPNT,B0BLKQKDNN,"CRUA 24"" Curved Monitor, FHD(1920×1080p) 2800R 75HZ, 99% sRGB Color Gamut Computer Monitors, 3-Sided Narrow Bezel and Filter Blue Light Function, Desktop PC Monitor(HDMI, VGA)- Machine Black",85.49,4.4,2600,Great second monitor,5,0.0,True,49,2,1,8,8,0,4.015612244897959,1
920,B01HIA63AU,B01HIA63AU,"Sceptre 24 Inch Ultra Thin Ultra Slim 1080P 75Hz LED Monitor HDMI VGA, Metal Black (E248W-1920R)",,4.5,2268,Great deal,5,0.0,True,23,2,2,4,3,0,2.7504347826086963,1
921,B01C05C1OK,B01C05C1OK,"Acer Predator XB241H Bmipr 24-Inch Full HD 1920x1080 NVIDIA G-Sync Display, 144Hz, 2 x 2w speakers, HDMI & DP",,4.5,498,Positive,5,0.0,True,1,0,0,1,0,0,7.329999999999998,1
922,B00GTV05XG,B01N9FY70C,Dell UltraSharp U2414H 23.8” Inch Screen FHD 1080p LED Monitor,241.0,4.4,870,Four Stars,4,0.0,True,17,0,1,5,2,0,1.3829411764705881,0
923,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Good basic monitor with audio through HDMI port.,5,0.0,True,43,4,1,7,2,0,6.180581395348838,1
924,B08YGVZRBD,B0C7HQ3PNH,"SAMSUNG 24 Inch QHD Computer Monitor, 75Hz, HDMI Monitor, Vertical, 1440p IPS Monitor, HDR10 (1 Billion Colors), TUV-Certified Intelligent Eye Care, S60A (LS24A600NWNXGO)",,4.2,333,Gorgeous Utility,4,1.0,False,605,8,16,116,50,1,6.376335502022158,0
925,B00KO4518I,B0765YZMVY,Acer G226HQL 21.5-Inch Screen LED Monitor,73.26,4.5,4573,Great Monitor,5,0.0,True,12,0,1,3,1,0,1.4475000000000016,1
926,B078GVTD9N,B078GVTD9N,"LG 27UK850-W 27"" 4K UHD IPS Monitor with HDR10 with USB Type-C Connectivity and FreeSync, White",514.99,4.5,2915,Great Value USB-C 4K Monitor for Macbook Pro,5,0.0,True,17,1,0,1,3,0,4.707647058823529,1
927,B00TQQN4WU,B00TQQN4WU,(Discontinued) HP Pavilion 27xw 27-in IPS LED Backlit Monitor,,4.3,490,Five Stars,5,0.0,True,11,0,0,1,1,0,0.5881818181818161,1
928,B099P386QD,B0BY865FJJ,"AOC CU32V3 32"" Super-Curved 4K UHD monitor, 1500R Curved VA, 4ms, 121% sRGB Coverage / 90% DCI-P3, HDMI 2.0/DisplayPort, VESA, Black",329.99,4.4,2766,Huge! And crisp!,5,6.0,True,73,3,2,16,10,0,4.968082191780823,1
929,B08JB1NKN5,B08JB1NKN5,"GTEK Portable Monitor 15.8 Inch IPS Full HD 1920 x 1080P Screen with Speaker, Second Dual Computer Display, Wider Than 15.6 Inch, External Travel Monitor for MacBook Laptop PC, Includes Smart Cover",119.87,4.4,1648,Simple to use,5,0.0,True,18,0,1,5,3,0,0.14833333333333343,1
930,B0047T7PUI,B0047T7PUI,NEC 23IN LCD Monitor 1920X1080 Dvi-i Stnd Blk Cabinet 3YR Warranty,,3.5,4,good monitor,5,1.0,True,36,1,3,7,3,0,15.148333333333333,1
931,B0039648BO,B0039648BO,Dell UltraSharp U2711 27-inch Widescreen Flat Panel Monitor – Max Resolution 2560 x 1440 (WQHD),710.0,3.6,151,Reliability and Warranty Issues,1,0.0,True,71,2,3,17,3,0,9.336549295774649,1
932,B07KXSR99Y,B09NYDJJRM,"Sceptre 24"" Curved 75Hz Gaming LED Monitor Full HD 1080P HDMI VGA Speakers, VESA Wall Mount Ready Metal Black 2019 (C248W-1920RN)",102.97,4.6,18100,No good,1,0.0,True,2,0,0,0,1,0,-6.300000000000001,1
933,B00RN08EH6,B00RN08EH6,Acer B276HK ymjdprz 27-inch 4K Ultra HD (3840 x 2160) Widescreen Display with ErgoStand,,4.2,322,This is a perfect monitor for budget,5,0.0,True,22,0,1,4,1,0,5.90727272727273,1
934,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,Good to work,5,0.0,True,12,1,1,4,0,0,-1.2999999999999972,1
935,B00CMKOVMO,B0BXXS51NG,"AOC I1601FWUX 15.6"" USB-C powered portable monitor, extremely slim, Full HD 1920x1080 IPS, SmartCover, AutoPivot (for devices w/ USB-C DP Alt Mode only)",129.99,4.3,8884,Great little screen,5,0.0,True,45,1,0,9,7,0,4.605,1
936,B00G6TPCN4,B00G6TPCN4,"HANNSPREE HT231DPBU 23"" 10 POINTS TOUCH FULL HD 1080P WIDESCREEN LED GAMING MONITOR WIN8 CERTIFIED USB DVI, WALL MOUNTABLE",,3.2,78,Don't buy! Very poor quality,1,0.0,True,117,5,10,26,8,1,2.3341025641025652,1
937,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Dual monitor “budget” setup!,5,0.0,True,17,2,0,4,2,0,-0.27941176470588047,1
938,B007HSKSMI,B007HSKSMI,BenQ 24-Inch Gaming Monitor - LED 1080p HD Monitor - 1ms Response Time for Ultra Fast Console Gaming (RL2455HM) (Discontinued by Manufacturer),,4.7,2359,Five Stars,5,0.0,True,5,0,2,2,0,0,0.8520000000000003,1
939,B002L16KWI,B002L16KWI,LG W2486L 24-Inch Widescreen 1080p LED Monitor (Gloss Black),,4.0,16,"Great picture, easy setup, great monitor & TV",5,3.0,True,149,9,4,25,19,1,3.520098089829631,1
940,B01M10V28T,B01M10V28T,"ASUS 31.5"" 1440P Monitor (VA32AQ) - QHD (2560 x 1440), IPS, 5ms, Built-in 7.5W USB Fast-Charging, Speaker, Eye Care, Flicker Free, VESA Mountable, DisplayPort, HDMI, VGA, Tilt Adjustable",,4.4,86,Lasted less than six months.,2,2.0,False,114,1,3,26,10,0,4.576315789473682,0
941,B00B2HH7G0,B0B9J2JWSX,"ASUS TUF Gaming 23.8” 1080P Monitor (VG249Q1R) - Full HD, IPS, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync™ Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI",159.99,4.7,6137,great,5,0.0,True,7,0,0,2,1,0,6.2928571428571445,1
942,B007HSKSMI,B007HSKSMI,BenQ 24-Inch Gaming Monitor - LED 1080p HD Monitor - 1ms Response Time for Ultra Fast Console Gaming (RL2455HM) (Discontinued by Manufacturer),,4.7,2359,The monitor has been amazing! I am so much more efficient playing candy ...,5,0.0,True,25,2,0,4,4,0,5.167200000000001,1
943,B09W2HYYWX,B09W2HYYWX,"Portable Monitor,1080P Portable Laptop Monitor IPS 100% SRGB Computer Display 15.6'' FHD HDR FreeSync Dual USB C HDMI Plug & Play Game Monitor & Speakers, for PC Phone PS4 Xbox",,4.1,47,Mobile office made simple,5,1.0,True,110,10,8,19,6,0,5.506212121212123,1
944,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,For it to last,2,0.0,True,12,0,1,3,2,1,1.0549999999999997,0
945,B089T73ZB9,B089T73ZB9,"Dell 144Hz Gaming Monitor FHD 24 Inch Monitor - 1ms Response Time, LED Edgelight System, AMD FreeSync Premium, VESA, Gray - S2421HGF",199.0,4.7,3514,Nice monitor at a good price.,5,0.0,True,55,5,2,12,5,0,5.206484848484848,1
946,B08MF35CDN,B08MF35CDN,"HONGO Portable Monitor Extremely Thin 15.6 Inch FHD 1080P Computer Gaming Dual Monitor USBC Display for Laptop PC Phone Xbox PS4 Switch, Smart Stand Included",,4.3,1956,excelente inversión y desempeño para mis viajes,5,1.0,True,71,1,1,2,2,0,19.140281690140846,1
947,B07KXHTRT5,B0B9HW61MV,"ASUS TUF Gaming 27” 1080P Monitor (VG279Q1R) - Full HD, IPS, 144Hz, 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI, Tilt Adjustable",179.0,4.6,4814,"Great, but a little overpriced",4,0.0,True,33,2,2,7,2,0,14.052727272727275,0
948,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,Still worked good,5,0.0,False,21,3,1,3,1,0,6.7885714285714265,1
949,B013XFJKGI,B0C6G2BD65,"ASUS Zen Screen 15.6” 1080P Portable Monitor (MB166C) - Full HD, IPS, Type-C External Monitor, USB-Powered, Flicker Free, Anti-Glare Surface, Ultra Slim Travel Monitor For Laptop & Macbook",133.29,4.3,4555,Works good but very low quality construction of micro usb port on display,3,1.0,True,115,6,2,23,12,1,6.93489440993789,0
950,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,Bargain,5,0.0,True,6,0,0,0,2,0,0.41000000000000014,1
951,B01CX26WIG,B09SJ9192T,"SAMSUNG 23.5” CF396 Curved Computer Monitor, AMD FreeSync for Advanced Gaming, 4ms Response Time, Wide Viewing Angle, Ultra Slim Design, LC24F396FHNXZA, Black",158.0,4.7,24081,Best quality,5,0.0,True,16,1,0,2,1,0,7.765000000000001,1
952,B08GYFQD6L,B0C1THWLST,Pixio PX259 Prime 25 inch Fast Rapid Nano IPS 1ms GTG Response Time 280Hz Extreme Refresh Rate FHD 1920 x 1080 AMD Radeon Freesync Premium Esports Ready LCD Gaming Monitor,249.99,4.6,3424,"Easy to connect, simple and good",5,1.0,True,19,0,0,1,6,0,4.542982456140351,1
953,B0B8RVH517,B0CGLZYGHW,SANSUI Monitor 27 inch FHD 1080p 75Hz USB Type-C Computer Monitor HDMI VGA Built-in Speakers Headphone Eye Care VESA Compatible for Home Office(ES-27F1 Type-C Cable & HDMI Cable Included),116.99,4.5,394,WOW......JUST WOW!!,5,1.0,True,34,2,0,3,5,0,3.2151960784313722,1
954,B01MR3BFVP,B01MR3BFVP,"Sceptre E165W-1600HC E 16"" Screen LED-Lit Monitor, True Black (E165W-1600HC)",,4.2,655,Do not recommend product.,1,1.0,False,33,1,1,6,3,0,0.9640909090909098,1
955,B07RPFZPS9,B07RPFZPS9,"MSI WQHD 2K Non-Glare with Narrow Bezel 144Hz 1ms Height Adjustment AMD FreeSync HDMI/DP/USB 2560 x 1440 27” Gaming Monitor (Optix MAG271CQR), Black",,4.6,367,"Excellent in most ways, but has flaw that plagues most monitors today",4,2.0,True,280,6,5,51,36,5,11.59988095238095,0
956,B07CLMDH3K,B0C33Y9Q9L,"PHILIPS 226E9QDSB 22"" Frameless Monitor, Full HD IPS, FreeSync 75Hz, VESA, 4Yr Advance Replacement Warranty",104.99,4.6,5289,Buzz noise,1,0.0,True,11,0,1,2,2,0,2.0536363636363646,1
957,B06X9C6XFK,B0BXXS51NG,"AOC I1601FWUX 15.6"" USB-C powered portable monitor, extremely slim, Full HD 1920x1080 IPS, SmartCover, AutoPivot (for devices w/ USB-C DP Alt Mode only)",129.99,4.3,8884,"Short life, only so-so image quality",2,0.0,True,46,1,1,6,5,0,5.383840579710146,0
958,B003WP9Z9M,B003WP9Z9M,Cast Iron Utensil Holder / Black,,3.5,42,Cast Iron Utensil Holder,5,0.0,True,13,2,3,4,2,0,-2.600769230769231,1
959,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,This monitor is incredible.,5,0.0,True,23,3,3,6,2,0,-3.4010869565217376,1
960,B06ZYHZ6R6,B0C1TQTV2N,"Acer Nitro XFA243Y Sbiipr 23.8” Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium Technology | 165Hz Refresh Rate | 1ms VRB | HDR 10 | 1 Display Port 1.2 & 2 HDMI 2.0 Ports,Black",126.8,4.5,5150,Wrong Listed as G-SNYC,2,0.0,True,2,0,1,1,0,0,0.7650000000000006,0
961,B09B9CX2NF,B09B9CX2NF,"Sceptre 25"" Gaming Monitor 1920 x 1080p up to 165Hz 1ms AMD FreeSync Premium HDMI x3 DisplayPort Build-in Speakers, 106% sRGB Machine Black (E255B-FWD168)",199.99,4.6,1544,Love it,5,0.0,True,3,0,0,1,0,0,3.620000000000001,1
962,B01B9IDLAW,B01B9IDLAW,LG 29UM68-P 29-Inch 21:9 UltraWide IPS Monitor with FreeSync,,4.3,394,Great monitor if you get a good price.  Included software could be better,4,1.0,True,49,2,2,12,7,0,6.322551020408163,0
963,B07KW6HFD1,B07KW6HFD1,"Dell 27 LED Backlit LCD Monitor SE2719H IPS Full HD 1080p, 1920x1080 at 60 Hz HDMI VGA, Black",184.99,4.7,5473,Works very well,5,0.0,True,13,1,1,2,1,0,1.7361538461538473,1
964,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,Absolutely love these monitors,5,0.0,True,37,3,2,13,2,0,2.6375675675675687,1
965,B07H5P6VY4,B0826WTPZG,Chengying 43 Inch 10 Points Multi-Touch Infrared Touch Frame - IR Touch Panel - 43 Inches Infrared Touch Overlay - USB Interface - HID Compatible,191.0,4.2,352,Great but needs improvment.,3,10.0,True,75,7,3,22,8,0,3.0947999999999993,0
966,B06ZYHZ6R6,B0C1TQTV2N,"Acer Nitro XFA243Y Sbiipr 23.8” Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium Technology | 165Hz Refresh Rate | 1ms VRB | HDR 10 | 1 Display Port 1.2 & 2 HDMI 2.0 Ports,Black",126.8,4.5,5150,Bad build quality Edit: Consistently bad build quality,1,2.0,True,173,7,2,32,14,0,8.077856016815552,1
967,B08L7Q7Y22,B0CCXW8XYR,Prechen 11.6 Inch Small HDMI Monitor 1366x768 Small PC Monitor TFT LCD Monitor Built-in Speaker with HDMI VGA AV BNC USB Input Mini HD Color Screen Display,69.99,3.8,302,Did not meet my expectations so I bought a different product,2,0.0,True,17,0,2,5,0,0,3.6935294117647075,0
968,B06XT6WQCJ,B06XT6WQCJ,"SAMSUNG LC32HG70QQN, C32HG70 32"" HDR QLED 144Hz 1ms Curved Gaming Monitor with Freesync, Dark Blue BlackMatt",,4.2,1511,First one was DOA and required a refund. The ...,2,1.0,True,34,2,0,12,4,0,5.9857843137254925,0
969,B00CMKOVMO,B0BXXS51NG,"AOC I1601FWUX 15.6"" USB-C powered portable monitor, extremely slim, Full HD 1920x1080 IPS, SmartCover, AutoPivot (for devices w/ USB-C DP Alt Mode only)",129.99,4.3,8884,Great screen (once you figure out how to set its ...,5,0.0,True,63,0,2,9,6,0,6.401428571428571,1
970,B0098Y77OG,B0098Y77OG,"Acer G246HL Abd 24-Inch FHD 1080p Screen LED-Lit Monitor, Black",,4.5,1668,Great,5,0.0,True,4,0,0,0,1,0,6.475000000000001,1
971,B08XYR7K7P,B08XYR7K7P,Alienware 2300R 38in QHD Ultra Wide 1440p Curved Gaming Monitor - AW3821DW (Renewed),749.0,4.5,11,Great for all around use.,5,4.0,True,164,13,3,35,14,0,4.031679600886918,1
972,B01K1IO2DG,B07QS5NCB3,ViewSonic VX2478-SMHD 24 Inch 1440p IPS Widescreen LED Monitor with HDMI and DisplayPort,,4.4,536,It's ok but too much backlight bleed,3,1.0,True,77,5,3,15,11,0,6.70038961038961,0
973,B073V5T7WB,B073V5T7WB,"Viotek GN32Q - 32 Inch WQHD 144 Hz Curved Computer Monitor - 2560x1440p, FPS/RTS Optimized w/Crosshairs Functionality",,3.2,107,Great monitor,5,0.0,True,37,2,2,9,3,0,0.8893243243243241,1
974,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,"Vivid colors, great price",5,0.0,True,28,2,0,7,5,0,2.3914285714285732,1
975,B01LPNKFK0,B07FKFTH8L,"LG 24UD58-B Monitor 24"" 4K UHD (3840 x 2160) IPS Display, FreeSync, On-Screen Control, Screen Split 2.0, Game Mode, Black Stabilizer - Black",296.99,4.5,1207,Good entry level 4K monitor....,4,6.0,True,53,3,0,7,8,0,12.348490566037732,0
976,B00UPVXDA8,B00T991KF2,Acer XB270HU bprz 27-inch WQHD NVIDIA G-SYNC (2560 x 1440) Widescreen Monitor,529.99,3.8,391,The current top contender in the 1440p resolution market.,5,6.0,True,608,25,13,127,52,2,5.662914317042606,1
977,B00B2HH7G0,B0B9J2JWSX,"ASUS TUF Gaming 23.8” 1080P Monitor (VG249Q1R) - Full HD, IPS, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync™ Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI",159.99,4.7,6137,Amazing !!!!,5,1.0,True,53,3,0,10,4,0,5.621257861635222,1
978,B00RORBPEW,B00RORBPEW,"BenQ BL2711U 27-Inch IPS 4K Monitor, 3840x2160,  sRGB, and Rec.709, CAD/CAM , 60Hz refresh rate",,3.7,320,QA?  NO,1,44.0,True,228,5,10,39,16,0,8.079757085020244,1
979,B00SFB13UC,B01BIUGSEM,HP 24uh 24-inch LED Backlit Monitor,169.0,4.6,789,Use for a work computer as the primary monitor,5,0.0,True,21,0,2,5,2,0,0.9100000000000001,1
980,B005LN1JEC,B005LN1JEC,"Dell UltraSharp U2312HM 23"" IPS LED LCD Monitor - 16:9 - 8 ms",107.47,4.2,597,Misery,1,0.0,False,169,11,6,37,11,1,5.246863905325444,1
